Bathrooms;Bedrooms;Erf_size;Floor_size;Garages;Listing_date;Listing_number;Pet_friendly;Price;Town;Type_of_property;Garden;Pool;Secure_parking;Parking;No_pets_allowed;Furnished;Flatlet;Fibre_internet;Furnished_optional;ADSL_internet;Satellite_internet;Fixed_wimax_internet;month;year
2.0;2.0;;122.0;1.0;2020-09-14;109115601;1.0;2450000.0;7 Pine Road, Claremont Upper, Cape Town;Apartment / Flat;1.0;;;2.0;;;;;;;;;9;2020
1.0;1.0;;67.0;;2020-09-21;109142287;;2800000.0;24 Hans Strijdom, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;1.0;1.0;;;;;;;;9;2020
2.0;2.0;;177.0;;2020-09-15;108960173;1.0;10850000.0;129 Beach Road, Mouille Point, Cape Town;Apartment / Flat;;1.0;;2.0;;;;;;;;;9;2020
3.5;4.0;688.0;;2.0;2020-09-14;109113654;;12950000.0;Fresnaye, Cape Town;House;1.0;1.0;;4.0;;;;;;;;;9;2020
3.0;4.0;833.0;;2.0;2020-09-21;109142844;;3650000.0;7 Disa Place, Bergvliet, Cape Town;House;1.0;;;2.0;;;;;;;;;9;2020
2.0;2.0;;109.0;;2020-09-15;109117894;;;410 Portman Place 21 Fir Avenue, Bantry Bay, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
3.5;3.0;;211.0;2.0;2020-09-21;109142854;;19500000.0;22 Riebeek Street, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;;1.0;;;;;;;;9;2020
2.0;3.0;184.0;184.0;1.0;2020-09-14;109114512;;1900000.0;Elva Road, Plumstead, Cape Town;Townhouse;;;1.0;;;;;;;;;;9;2020
3.0;3.0;814.0;366.0;2.0;2020-09-21;109144867;1.0;13595000.0;4 Sillery Avenue, Constantia, Cape Town;House;1.0;;;;;;;;;;;;9;2020
1.0;1.0;;61.0;;2020-09-15;109122248;;3400000.0;21 Main Road, Green Point, Cape Town;Apartment / Flat;;1.0;;1.0;1.0;;;;;;;;9;2020
1.0;;;30.0;1.0;2020-09-17;109128912;;1360000.0;43 Buitenkant Street, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;;;1.0;;;;;;;9;2020
1.5;2.0;;109.0;1.0;2020-09-14;109112178;;4250000.0;97 Buitengracht Street, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;;1.0;;;;;;;;9;2020
1.0;1.0;;71.0;;2020-09-13;109111152;1.0;2899000.0;17 Antwerp Road, Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
3.0;3.0;712.0;91.0;;2020-09-17;109132779;;2800000.0;12 Sherard Square, Wynberg Upper, Cape Town;House;;;;4.0;;;;;;;;;9;2020
1.0;1.0;;60.0;;2020-09-15;109121691;1.0;1690000.0;4 Milner Road, Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
2.0;3.0;612.0;;2.0;2020-09-16;109123859;;3450000.0;6 Morkel Road, Bergvliet, Cape Town;House;;;;;;;;;;;;;9;2020
5.0;5.0;902.0;467.0;1.0;2020-09-15;109120270;1.0;11900000.0;22 Ottawa Road, Camps Bay, Cape Town;House;1.0;1.0;;2.0;;;1.0;;;;;;9;2020
1.0;2.0;;90.0;;2020-09-03;109063152;;2450000.0;39 High Level Road, Green Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
1.0;2.0;242.0;83.0;;2020-09-17;109130871;;2750000.0;35 Putney Road, Kenilworth, Cape Town;House;1.0;;;1.0;;;;;;;;;9;2020
1.5;2.0;82.0;82.0;;2020-09-14;109090759;1.0;1875000.0;12 Lancaster Rd, Kenilworth, Cape Town;Apartment / Flat;1.0;;;2.0;;;;1.0;;;;;9;2020
2.0;3.0;;75.0;1.0;2020-09-14;109114758;1.0;1600000.0;1 Constitution, Zonnebloem, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;9;2020
1.0;1.0;;46.0;;2020-09-12;109109930;;1295000.0;32 Rondebosch Oaks, 50 Rouwkoop Road, Rondebosch, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;9;2020
1.0;;;41.0;;2020-08-31;109047004;;1295000.0;40 Rondebosch Oaks 34 Albion Road, Rondebosch, Cape Town;Apartment / Flat;;;;;;;;1.0;;;;;8;2020
1.0;0.5;;33.0;;2020-09-20;109140235;;1150000.0;12 Brooke Street, Claremont Upper, Cape Town;Apartment / Flat;;;;1.0;;;;1.0;;;;;9;2020
1.0;3.0;129.0;;;2020-09-21;109143043;;1725000.0;55 Church Street, Woodstock, Cape Town;House;1.0;;;;;;;1.0;;;;;9;2020
2.0;3.0;201.0;;1.0;2020-09-10;109104137;;1375000.0;195 Pagoda Street, Muizenberg, Cape Town;House;;;;;;;;;;;;;9;2020
1.0;1.0;;32.0;1.0;2020-09-16;109124803;1.0;2100000.0;37 Beach Road, Mouille Point, Cape Town;Apartment / Flat;;;;;;1.0;;;;;;;9;2020
4.0;3.0;;449.0;3.0;2020-09-03;109061605;1.0;35000000.0;The Breakers, 100 Bay Road, Mouille Point, Cape Town;Apartment / Flat;;;;;;;;1.0;;;;;9;2020
4.5;4.0;;507.0;2.0;2020-08-31;109046861;;14890000.0;31 Sedgemoor Road, Camps Bay, Cape Town;Townhouse;1.0;1.0;;;;;;;;;;;8;2020
2.0;3.0;;139.0;2.0;2020-09-02;106352811;;5800000.0;1 Avenue St Denis, Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
2.0;3.0;443.0;;;2020-09-21;109143576;;3795000.0;3 Harman Road, Claremont, Cape Town;House;1.0;;;;;;;;;;;;9;2020
2.5;3.0;;156.0;2.0;2020-09-18;109137991;1.0;4250000.0;2 Scott Road, Claremont Upper, Cape Town;Townhouse;1.0;;;;;;;;;;;;9;2020
1.5;2.0;;78.0;;2020-09-11;109109149;;1395000.0;10 Marston Road, Diep River, Cape Town;Apartment / Flat;;;;2.0;1.0;;;;;;;;9;2020
2.5;3.0;703.0;;1.0;2020-09-09;109096693;;2450000.0;23 Edgeware Road, Diep River, Cape Town;House;;;;2.0;;;;;;;;;9;2020
2.0;3.0;284.0;;1.0;2020-09-21;109143828;1.0;1925000.0;5 Bramblewood Close, Plumstead, Cape Town;House;1.0;1.0;;1.0;;;;1.0;;;;;9;2020
2.0;4.0;516.0;;;2020-09-04;109066221;;3495000.0;Claremont, Cape Town;House;1.0;1.0;;;;;1.0;;;;;;9;2020
2.0;2.0;178.0;;;2020-09-08;109089330;1.0;4250000.0;10 Rosedene Road, Sea Point, Cape Town;House;;;2.0;;;;;;;;;;9;2020
3.0;3.0;448.0;356.0;2.0;2020-09-21;109142326;1.0;12750000.0;4 Sillery Avenue, Constantia, Cape Town;House;1.0;;;;;;;;;;;;9;2020
3.0;3.0;;193.0;2.0;2020-09-02;109059787;;7995000.0;44 Springbok Road, Green Point, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;9;2020
5.0;4.0;501.0;;;2020-09-18;109137195;;11900000.0;6 Upper Orange Street, Oranjezicht, Cape Town;House;1.0;1.0;2.0;;;;;;;;;;9;2020
5.0;6.0;495.0;338.0;1.0;2020-09-13;108049873;1.0;3750000.0;10 Lady May St, Rondebosch East, Cape Town;House;1.0;;;3.0;;;;;;;;;9;2020
2.0;2.0;60.0;60.0;;2020-09-14;109115503;;1850000.0;37 Roeland Street, Cape Town City Centre, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;9;2020
1.0;1.0;;52.0;;2020-09-17;109132334;;795000.0;1 Dolphin Court, 18 Gray Road, Plumstead, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;9;2020
1.0;1.0;;58.0;;2020-09-14;109112901;;1980000.0;235 Beach Road, Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
1.0;2.0;83.0;83.0;;2020-09-09;109097365;;2850000.0;17 Grove, Claremont Upper, Cape Town;Apartment / Flat;;;2.0;;;;;;;;;;9;2020
1.0;0.5;26.0;26.0;;2020-09-21;109142241;;1150000.0;5 Nicol Street, Gardens, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
2.0;3.0;;143.0;1.0;2020-08-28;109040721;;3400000.0;Palm Grove 2 Main Road, Kenilworth Upper, Cape Town;Apartment / Flat;1.0;;;1.0;1.0;;;;;;;;8;2020
3.0;3.0;363.0;;1.0;2020-09-18;109138044;;7195000.0;7 Constantia Road, Gardens, Cape Town;House;1.0;1.0;;;;;;;;;;;9;2020
2.5;4.0;744.0;200.0;1.0;2020-09-11;109108121;;11250000.0;14 Kinnoull Road, Camps Bay, Cape Town;House;1.0;;;1.0;;;;;;;;;9;2020
4.0;6.0;478.0;;1.0;2020-09-22;109146385;;4295000.0;6 Beyers Road, Woodstock, Cape Town;House;1.0;1.0;;1.0;;;;1.0;;;;;9;2020
3.0;3.0;;129.0;1.0;2020-09-12;109110626;;12500000.0;21 Main Road, Green Point, Cape Town;Apartment / Flat;;1.0;;2.0;1.0;;;;;;;;9;2020
1.0;2.0;;82.0;1.0;2020-09-22;109150004;;1395000.0;Claremont, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;9;2020
1.0;2.0;;55.0;;2020-09-14;108150436;;765000.0;4 Aandblom Street, Belhar, Cape Town;Apartment / Flat;;;;6.0;;;;;;;;;9;2020
4.5;6.0;2718.0;419.0;2.0;2020-09-18;107049408;1.0;8449000.0;3 Ridgedale Crescent, Constantia, Cape Town;House;1.0;1.0;;2.0;;;;;;;;;9;2020
1.0;1.0;;35.0;;2020-09-11;109108931;;1995000.0;252 Roggebaai Square, Cape Town City Centre, Cape Town;Apartment / Flat;;;1.0;;;;;;;;;;9;2020
1.0;1.0;;67.0;;2020-09-04;109066143;;2350000.0;93 Kloof Nek, Gardens, Cape Town;Apartment / Flat;;;1.0;;;;;;;;;;9;2020
4.0;4.0;1202.0;;;2020-09-02;109058012;1.0;7450000.0;Newlands, Cape Town;House;;;;4.0;;;;1.0;;;;;9;2020
2.0;3.0;187.0;130.0;;2020-09-02;109056631;;2495000.0;11 Walmer Road, Woodstock, Cape Town;House;;;;;;;;;;;;;9;2020
5.0;5.0;212.0;;;2020-09-12;109110618;;5995000.0;33 De Lorentz Street, Gardens, Cape Town;House;;;;;;;;;;;;;9;2020
2.0;3.0;;128.0;1.0;2020-08-28;109043445;;2795000.0;Beauleigh, 1 Stellenberg Avenue, Kenilworth Upper, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;8;2020
2.0;2.0;100.0;78.0;2.0;2020-09-11;109106231;1.0;3350000.0;21 Aandbloem Street, Vredehoek, Cape Town;Apartment / Flat;1.0;;;;;;;1.0;;;;;9;2020
2.5;3.0;;143.0;1.0;2020-09-09;109097579;1.0;3500000.0;6 Erin Road, Rondebosch, Cape Town;Townhouse;;1.0;;1.0;;;;;;;;;9;2020
1.0;2.0;130.0;72.0;;2020-09-10;109102652;;1699000.0;52 Meyer Street, Claremont, Cape Town;House;;;;2.0;;;;;;;;;9;2020
2.0;2.0;;88.0;;2020-09-09;109096909;;4450000.0;101 Loader Street, De Waterkant, Cape Town;Apartment / Flat;;;;2.0;;;;;;;;;9;2020
2.0;2.0;172.0;;;2020-09-11;109107831;;3100000.0;51a Chamberlain, Woodstock, Cape Town;House;;;1.0;;;;;;;;;;9;2020
1.0;1.0;42.0;42.0;;2020-09-09;109097127;;1450000.0;11 High Cape Avenue, Vredehoek, Cape Town;Apartment / Flat;1.0;1.0;;1.0;;;;1.0;;;;;9;2020
2.0;3.0;444.0;180.0;;2020-09-10;109103264;;2350000.0;57 Repulse Road, Penlyn Estate, Cape Town;House;1.0;;;4.0;;;;;;;;;9;2020
1.0;1.0;;72.0;;2020-09-14;109114993;;1850000.0;255 Bree Street, Gardens, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;9;2020
3.0;4.0;527.0;424.0;2.0;2020-09-08;109091819;1.0;10900000.0;Sea Point, Cape Town;House;;1.0;;;;;1.0;;;;;;9;2020
3.0;3.0;93.0;213.0;;2020-09-09;109096913;;9950000.0;151 Waterkant Street, De Waterkant, Cape Town;House;;;;;;;;;;;;;9;2020
2.0;2.0;;190.0;;2020-09-14;109115423;1.0;6899000.0;6 Solomons Road, Sea Point, Cape Town;Apartment / Flat;1.0;1.0;;2.0;;;;;;;;;9;2020
1.0;1.0;;32.0;;2020-09-10;109101099;;1350000.0;7 Riverstone Road, Wynberg, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;9;2020
1.0;2.0;;85.0;;2020-09-10;109102204;;2495000.0;27 Breda Street, Oranjezicht, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;9;2020
2.0;2.0;;126.0;;2020-09-17;109131329;;10695000.0;Faulconier, Dock Road, Waterfront, Cape Town;Apartment / Flat;;;;2.0;;;;1.0;;;;;9;2020
2.5;3.0;;238.0;1.0;2020-09-11;109105303;;8250000.0;1 Bantry Road, Bantry Bay, Cape Town;Apartment / Flat;1.0;1.0;;;;;;1.0;;;;;9;2020
2.0;2.0;120.0;120.0;2.0;2020-09-16;109128010;1.0;3590000.0;14 Darling Street, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;;;1.0;;;;;;;9;2020
4.5;4.0;;176.0;1.0;2020-09-12;109109959;;2900000.0;316 Main Road, Wynberg Upper, Cape Town;Apartment / Flat;1.0;;;1.0;;;;;;;;;9;2020
1.0;0.5;;40.0;;2020-09-10;109100188;;1675000.0;38 Mill Street, Gardens, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;9;2020
1.0;2.0;;83.0;;2020-08-27;109038515;;1750000.0;11 Ednam Terraces 33 Ednam Road, Rondebosch, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;8;2020
3.0;4.0;1004.0;250.0;2.0;2020-09-10;109102288;1.0;9900000.0;24 Finsbury Street, Newlands, Cape Town;House;;1.0;;4.0;;;;;;;;;9;2020
2.0;4.0;496.0;;1.0;2020-09-18;109137121;1.0;3495000.0;39 St Catherine Road, Plumstead, Cape Town;House;1.0;1.0;;2.0;;;1.0;;;;;;9;2020
1.0;1.0;52.0;52.0;;2020-09-14;109112627;;1350000.0;41 Parliament Street, Cape Town City Centre, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
4.0;4.0;;616.0;;2020-08-26;109031896;;32000000.0;217 Beach Road, Sea Point, Cape Town;Apartment / Flat;;;2.0;;;;;;;;;;8;2020
2.0;2.0;91.0;91.0;;2020-08-24;109024032;;5050000.0;2 Dockrail Road, Foreshore, Cape Town;Apartment / Flat;;;;;;;;;;;;;8;2020
2.0;3.0;;72.0;1.0;2020-09-11;109108151;1.0;1495000.0;16 Bloomdale, Hayworth Road, Kirstenhof, Cape Town;Townhouse;1.0;;;;;;;;;;;;9;2020
2.0;4.0;218.0;217.0;;2020-08-27;109037851;1.0;5500000.0;19 Maynard Street, Cape Town City Centre, Cape Town;House;;;;1.0;;;;;;;;;8;2020
3.0;3.0;;90.0;;2020-09-17;109130657;;;1, 3, 6, 7, P8, P9, P16, P17, P18 Storeleigh Flats 36 Queens Road, Bantry Bay, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
5.0;7.0;165.0;223.0;;2020-09-09;109095364;1.0;4600000.0;9 Cheviot Place, Green Point, Cape Town;House;;;;;;;1.0;;;;;;9;2020
3.0;5.0;471.0;135.0;1.0;2020-08-31;109049714;;3100000.0;61 Rotherfield Road, Plumstead, Cape Town;House;;;;2.0;;;;;;;;;8;2020
2.0;3.0;;129.0;1.0;2020-09-09;109095632;;4200000.0;2466 High Cape Avenue, Vredehoek, Cape Town;Apartment / Flat;;;1.0;;;;;;;;;;9;2020
2.0;3.0;;116.0;;2020-08-24;109024275;1.0;3445000.0;8 Buiten Street, Cape Town City Centre, Cape Town;Apartment / Flat;;;;;;1.0;;;;;;;8;2020
4.0;4.0;2207.0;700.0;2.0;2020-09-08;109088416;1.0;16000000.0;117 Rathfelder Avenue, Constantia, Cape Town;House;;1.0;;2.0;;;1.0;;;;;;9;2020
1.0;1.0;;55.0;;2020-08-24;109024037;;2850000.0;2 Dockrail Road, Foreshore, Cape Town;Apartment / Flat;;;1.0;;;;;;;;;;8;2020
3.0;6.0;2379.0;;2.0;2020-09-23;109152828;;9450000.0;27 Valley Road, Kenilworth Upper, Cape Town;House;1.0;1.0;;;;;1.0;;;;;;9;2020
1.0;2.0;;92.0;;2020-09-09;109095783;;1995000.0;4 Birmingham Road, Plumstead, Cape Town;Apartment / Flat;;1.0;;2.0;;;;1.0;;;;;9;2020
1.0;;45.0;45.0;;2020-09-15;109117645;;2050000.0;105 Strand Street, Cape Town City Centre, Cape Town;Apartment / Flat;;;1.0;;;;;;;;;;9;2020
1.0;1.0;5646.0;57.0;1.0;2020-09-09;109098372;;2395000.0;3 Derwent, Gardens, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;9;2020
1.0;2.0;;74.0;1.0;2020-09-08;109088763;;2450000.0;41 Prince Street (c), Oranjezicht, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
2.0;3.0;397.0;116.0;1.0;2020-09-08;109089189;1.0;5440000.0;12 Feldhausen Avenue, Claremont, Cape Town;House;;1.0;;;;;;;;;;;9;2020
1.0;3.0;477.0;98.0;;2020-09-13;109111711;;2580000.0;14a Camp Street, Gardens, Cape Town;Apartment / Flat;1.0;;;;;;;;;;;;9;2020
3.5;3.0;433.0;;2.0;2020-09-14;109115689;1.0;12500000.0;Camps Bay, Cape Town;House;1.0;1.0;;;;;;;;;;;9;2020
3.0;3.0;357.0;;1.0;2020-09-11;109109203;;5995000.0;6 Saddle Road, Vredehoek, Cape Town;House;1.0;1.0;1.0;;;;;;;;;;9;2020
3.0;4.0;517.0;305.0;2.0;2020-09-07;109072390;;4500000.0;6 Kromboom, Rondebosch, Cape Town;House;;1.0;3.0;;;;;;;;;;9;2020
1.0;2.0;;84.0;1.0;2020-09-08;109087851;1.0;1995000.0;281 Main Road, Claremont Upper, Cape Town;Apartment / Flat;;;;1.0;;;;1.0;;;;;9;2020
3.5;4.0;1426.0;500.0;2.0;2020-09-07;109073394;1.0;9950000.0;8 Hermina Avnue, Constantia, Cape Town;House;;1.0;;4.0;;;;;;;;;9;2020
3.5;4.0;659.0;300.0;2.0;2020-09-18;109137409;;13950000.0;Camps Bay, Cape Town;House;;1.0;;2.0;;;;;;;;;9;2020
2.0;3.0;923.0;;1.0;2020-09-18;109137549;1.0;3300000.0;17 Ambleside Road, Pinelands, Cape Town;House;;1.0;;6.0;;;;;;;;;9;2020
3.0;4.0;535.0;;3.0;2020-09-14;109116499;;4750000.0;21 Oxford Street, Wynberg Upper, Cape Town;House;1.0;1.0;;;;;;;;;;;9;2020
1.0;1.0;;51.0;;2020-08-27;109035629;;1850000.0;9 Boundary Road, Green Point, Cape Town;Apartment / Flat;;1.0;1.0;;;;;;;;;;8;2020
2.0;3.0;130.0;95.0;1.0;2020-09-21;109141111;;2295000.0;Camargue, 2 Kerner Close, Lakeside, Cape Town;House;1.0;;;2.0;;;;;;;;;9;2020
1.0;1.0;;62.0;;2020-09-08;109091220;;1550000.0;21 Duke Road, Rondebosch, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;9;2020
1.0;2.0;;80.0;;2020-09-18;109138053;1.0;3295000.0;2 De Lorentz Street, Gardens, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;9;2020
1.0;1.0;;46.0;1.0;2020-09-16;109126171;;1550000.0;269 Main Road Sea Point, Sea Point, Cape Town;Apartment / Flat;;1.0;;;1.0;;;;;;;;9;2020
2.5;4.0;1561.0;;2.0;2020-09-09;109095394;1.0;5950000.0;14 Hillcrest Road, Constantia, Cape Town;House;1.0;1.0;3.0;;;;;;;;;;9;2020
3.0;3.0;316.0;316.0;1.0;2020-09-06;109071548;1.0;5650000.0;18 Wisbeach Road, Sea Point, Cape Town;House;1.0;;;1.0;;;;1.0;;;;;9;2020
1.0;1.0;;63.0;;2020-09-08;109088947;1.0;2250000.0;3 Vesperdene Road, Green Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
2.0;2.0;;96.0;1.0;2020-09-19;109135686;;2750000.0;101, 35 Grove Avenue, Claremont Upper, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
2.5;3.0;430.0;;2.0;2020-09-15;109112670;1.0;5950000.0;22 Ethel Road, Claremont Upper, Claremont Upper, Cape Town;House;1.0;;;;;;;1.0;;;;;9;2020
1.0;1.0;;88.0;;2020-09-07;109073241;;2450000.0;24 Hans Strijdom Avenue, Foreshore, Cape Town;Apartment / Flat;;;;1.0;1.0;;;1.0;;;;;9;2020
3.0;3.0;464.0;;1.0;2020-09-14;109116029;1.0;8000000.0;42 Breda Street, Oranjezicht, Cape Town;House;;;;;;;;;;;;;9;2020
2.0;2.0;111.0;90.0;1.0;2020-09-06;109071563;1.0;1995000.0;3 Worcester Street, Harfield Village, Cape Town;Townhouse;;;;1.0;;;;;;;;;9;2020
5.0;5.0;1654.0;900.0;3.0;2020-09-04;109066224;;14995000.0;155 Piketberg Way, Stonehurst Mountain Estate, Cape Town;House;1.0;1.0;3.0;;;;;;;;;;9;2020
1.0;0.5;;35.0;;2020-09-08;109088507;1.0;1900000.0;57 Heerengracht St, Cape Town City Centre, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;9;2020
2.0;2.0;;86.0;1.0;2019-09-16;107948608;;3499000.0;4, 19 Marais Road, Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2019
1.0;2.0;194.0;109.0;;2020-09-17;109131130;1.0;4500000.0;12 Leeuwenvoet Road, Tamboerskloof, Cape Town;House;1.0;;;;;;;;;;;;9;2020
2.0;4.0;490.0;223.0;2.0;2020-09-18;109138268;1.0;2795000.0;4 Tenth Avenue, Kensington, Cape Town;House;1.0;1.0;;;;;1.0;;;;;;9;2020
4.0;4.0;2022.0;501.0;3.0;2020-09-15;109121229;1.0;15000000.0;26 Strawberry Lane, Constantia, Cape Town;House;;1.0;;2.0;;;;;;;;;9;2020
1.0;2.0;312.0;117.0;1.0;2020-09-06;109071092;;2180000.0;1 Michell Road, Marina Da Gama, Cape Town;House;1.0;;1.0;;;;;;;;;;9;2020
1.0;2.0;;104.0;1.0;2020-09-18;109135783;;1850000.0;Kenilworth, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;9;2020
1.0;1.0;;43.0;1.0;2020-09-14;109115855;;1626000.0;309 Lido Court 287 Beach Road, Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
1.0;1.0;;60.0;;2020-09-10;109102079;;1690000.0;14 Milner Road, Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
3.0;3.0;214.0;285.0;;2020-08-25;109028365;;3450000.0;243 Lower Main Road, Observatory, Cape Town;House;1.0;;;2.0;;;;1.0;;;;;8;2020
3.0;4.0;805.0;;2.0;2020-09-21;109144894;;4950000.0;19 Pine Road, Claremont Upper, Cape Town;House;;;;4.0;;;;;;;;;9;2020
1.0;1.0;2000.0;43.0;;2020-09-11;109109017;;1995000.0;13 St Quintons Road, Oranjezicht, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
2.0;4.0;1120.0;225.0;2.0;2020-09-08;109092493;1.0;5600000.0;13 Purcell Way, Kreupelbosch, Cape Town;House;;1.0;;1.0;;;1.0;;;;;;9;2020
2.0;2.0;1225.0;106.0;;2020-09-06;109071288;;5195000.0;21 Tramway Road, Sea Point, Cape Town;Apartment / Flat;1.0;1.0;;2.0;;;;1.0;;;;;9;2020
1.0;2.0;;;1.0;2020-09-21;109140538;1.0;2250000.0;20 Howards End Rd Pinelands, Pinelands, Cape Town;Townhouse;1.0;;;;;;;1.0;;;;;9;2020
1.0;1.0;;34.0;;2020-09-08;109088076;;1049000.0;14 Chester Road, Rondebosch, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
1.0;2.0;128.0;75.0;;2020-09-16;109123374;;1950000.0;6 Lulworth Road, Rondebosch, Cape Town;House;;;;;;;;;;;;;9;2020
2.0;2.0;;129.0;;2020-09-07;109073962;;4295000.0;21 Main Road, Claremont Upper, Cape Town;Apartment / Flat;;;;2.0;;1.0;;;;;;;9;2020
2.5;2.0;;81.0;1.0;2020-09-18;109136716;;3150000.0;35 Grove Avenue, Claremont Upper, Cape Town;Apartment / Flat;;;1.0;;;;;;;;;;9;2020
4.0;5.0;540.0;237.0;2.0;2020-09-21;109144813;;2850000.0;Marina Da Gama, Cape Town;House;;1.0;;4.0;;;;;;;;;9;2020
1.0;2.0;;97.0;1.0;2020-09-08;109092523;1.0;2500000.0;97 Hope, Gardens, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
1.0;2.0;153.0;;;2020-05-22;108678713;;2050000.0;Rosebank, Cape Town;House;;;;;;;;;;;;;5;2020
1.0;0.5;;42.0;;2020-09-07;109072872;;1295000.0;70 Queen Victoria Street, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;;1.0;;;;;;;;9;2020
1.0;3.0;352.0;130.0;;2020-09-18;109136020;;1350000.0;145 Surran Road, Newfields, Cape Town;House;1.0;;;5.0;;;;;;;;;9;2020
1.0;0.5;26.0;26.0;;2020-09-21;109142195;;1195000.0;5 Nicol Street, Gardens, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;9;2020
1.0;1.0;;40.0;;2020-09-15;109121949;;2250000.0;9 Marine Street, Cape Town City Centre, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;9;2020
2.0;3.0;274.0;190.0;2.0;2020-09-05;109069876;1.0;3295000.0;1 Morley Road, Observatory, Cape Town;House;1.0;;;;;;;1.0;;;;;9;2020
1.0;1.0;;57.0;;2020-09-06;109070927;1.0;1695000.0;57 Church Street, Cape Town City Centre, Cape Town;Apartment / Flat;;;;1.0;;1.0;;;;;;;9;2020
2.0;3.0;496.0;165.0;2.0;2020-09-04;107807961;1.0;5700000.0;9 Annerley Road, Rosebank, Cape Town;House;1.0;1.0;;2.0;;;;;;;;;9;2020
2.0;2.0;;92.0;;2020-09-14;109115938;;7992500.0;Silo 2, South Arm Road, Waterfront, Cape Town;Apartment / Flat;;;;2.0;;;;1.0;;;;;9;2020
3.0;3.0;184.0;290.0;1.0;2020-09-15;105205093;1.0;6750000.0;18 Barkly Rd, Sea Point, Cape Town;House;1.0;;;;;;;;;;;;9;2020
5.0;5.0;596.0;;1.0;2020-08-30;109045850;1.0;8738998.0;28 Marmion Road, Oranjezicht, Cape Town;House;1.0;1.0;;;;;1.0;;;;;;8;2020
2.0;2.0;174.0;;2.0;2020-09-12;109110222;;1590000.0;25 Eastlake Drive, Marina Da Gama, Cape Town;House;1.0;;;;;;;;;;;;9;2020
1.0;0.5;;44.0;;2020-09-23;109151878;;1525000.0;239 Beach Road, Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
1.0;2.0;;68.0;2.0;2020-09-09;109095315;;2450000.0;99 Hatfield Street, Gardens, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;9;2020
3.0;4.0;1521.0;340.0;2.0;2020-09-05;109069755;;17950000.0;19 Woodford Avenue, Camps Bay, Cape Town;House;1.0;1.0;;4.0;;;;;;;;;9;2020
1.0;2.0;;63.0;;2020-09-10;109102164;;1245000.0;12 Listowel, Woodstock, Cape Town;Apartment / Flat;;;1.0;;;;;;;;;;9;2020
2.0;2.0;243.0;122.0;;2020-09-17;109131587;;2495000.0;4 Cecil Road, Claremont, Cape Town;House;1.0;;;2.0;;;;;;;;;9;2020
2.0;4.0;991.0;;1.0;2020-09-14;109115196;;4950000.0;17 Keurboom Road, Rondebosch, Cape Town;House;1.0;1.0;6.0;;;;;;;;;;9;2020
